得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,241231,8010366,241205,49272721643,     ,1,    1,    0,   103,    2310,       0,     0,       0, ,2,大野城市　　,2,大野城営業所,          ,                ,40219999,0104,          ,0000070
0964323132,      ,241231,8010366,241209,49272722004,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市北区　,2,熊本支店　　,0963421081,                ,43105050,0001,          ,0000010
0964323132,      ,241231,8010366,241211,66513891216,     ,1,    2,    0,   520,   23030,       0,   400,       0, ,2,長野県長野市,2,長野支店　　,0262447185,                ,20201192,1166,0262447185,0001620
0964323132,      ,241231,8010366,241212,49272721993,     ,1,    1,    0,   100,    1840,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0963405839,                ,43404999,0001,          ,0000040
0964323132,      ,241231,8010366,241212,66401153921,     ,1,    1,    0,     3,     380,       0,     0,       0, ,2,熊本県菊池市,2,熊本東（営）,0968251760,                ,43210022,0001,0968251760,0000010
0964323132,      ,241231,8010366,241212,66401153932,     ,1,    1,    0,     8,     380,       0,     0,       0, ,2,熊本県荒尾市,2,大牟田　　　,0968632585,                ,43204001,0049,0968632585,0000010
0964323132,      ,241231,8010366,241212,66401153943,     ,1,    1,    0,     9,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本東（営）,0962747474,                ,43105044,0001,0962747474,0000010
0964323132,      ,241231,8010366,241212,66401153954,     ,1,    1,    0,     5,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963819263,                ,43101057,0001,0963819263,0000010
0964323132,      ,241231,8010366,241212,66401153965,     ,1,    1,    0,     9,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本東（営）,0963380611,                ,43105092,0001,0963380611,0000010
0964323132,      ,241231,8010366,241212,66401153976,     ,1,    1,    0,     9,     380,       0,     0,       0, ,2,熊本県菊池郡,2,熊本東（営）,0962346787,                ,43403020,0001,0962346787,0000010
0964323132,      ,241231,8010366,241212,66401153980,     ,1,    1,    0,     5,     380,       0,     0,       0, ,2,熊本県上益城,2,熊本支店　　,0962374912,                ,43442009,0001,0962374912,0000010
0964323132,      ,241231,8010366,241212,66401153991,     ,1,    1,    0,    11,     380,       0,     0,       0, ,2,熊本県玉名市,2,大牟田　　　,0968735969,                ,43206016,0049,0968735969,0000010
0964323132,      ,241231,8010366,241212,66513891006,     ,1,    1,    0,     5,     380,     590,     0,       0, ,2,熊本県阿蘇郡,2,熊本東（営）,0967421802,                ,43423001,0001,0967421802,0000010
0964323132,      ,241231,8010366,241212,66513891010,     ,1,    2,    0,    27,     680,       0,     0,       0, ,2,熊本県人吉市,2,えびの営業所,0966244869,                ,43203054,0130,0966244869,0000020
0964323132,      ,241231,8010366,241212,66513891021,     ,1,    2,    0,    17,     680,       0,     0,       0, ,2,熊本県八代市,2,八代営業所　,0965343236,                ,43202072,0041,0965343236,0000010
0964323132,      ,241231,8010366,241212,66513891032,     ,1,    1,    0,    14,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963659146,                ,43102058,0001,0963659146,0000010
0964323132,      ,241231,8010366,241212,66513891043,     ,1,    1,    0,     9,     380,       0,     0,       0, ,2,熊本県水俣市,2,出水営業所　,0966636276,                ,43205025,0107,0966636276,0000010
0964323132,      ,241231,8010366,241212,66513891054,     ,1,    1,    0,     8,     380,       0,     0,       0, ,2,熊本県天草市,2,熊本支店　　,0969223516,                ,43215080,0106,0969223516,0000010
0964323132,      ,241231,8010366,241212,66513891065,     ,1,    1,    0,    13,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963226221,                ,43101107,0001,0963226221,0000010
0964323132,      ,241231,8010366,241212,66513891076,     ,1,    1,    0,     8,     380,       0,     0,       0, ,2,熊本県上益城,2,熊本支店　　,0962345850,                ,43444005,0001,0962345850,0000010
0964323132,      ,241231,8010366,241212,66513891080,     ,1,    1,    0,     8,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963678447,                ,43102058,0001,0963678447,0000010
0964323132,      ,241231,8010366,241212,66513891091,     ,1,    1,    0,     3,     380,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964275520,                ,43211046,0001,0964275520,0000010
0964323132,      ,241231,8010366,241212,66513891102,     ,1,    1,    0,     6,     380,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964337242,                ,43213055,0001,0964337242,0000010
0964323132,      ,241231,8010366,241212,66513891113,     ,1,    1,    0,    13,     380,       0,     0,       0, ,2,熊本県八代市,2,八代営業所　,0965358671,                ,43202002,0041,0965358671,0000010
0964323132,      ,241231,8010366,241212,66513891124,     ,1,    1,    0,    10,     380,       0,     0,       0, ,2,熊本県山鹿市,2,熊本東（営）,0968437425,                ,43208022,0001,0968437425,0000010
0964323132,      ,241231,8010366,241212,66513891135,     ,1,    1,    0,     7,     380,       0,     0,       0, ,2,熊本県上天草,2,熊本支店　　,0964566018,                ,43212003,0051,0964566018,0000010
0964323132,      ,241231,8010366,241212,66513891146,     ,1,    1,    0,    11,     380,       0,     0,       0, ,2,熊本県合志市,2,熊本東（営）,0962882180,                ,43216005,0001,0962882180,0000010
0964323132,      ,241231,8010366,241212,66513891150,     ,1,    2,    0,    15,     680,       0,     0,       0, ,2,熊本県球磨郡,2,えびの営業所,0966454103,                ,43514013,0130,0966454103,0000020
0964323132,      ,241231,8010366,241212,66513891161,     ,1,    1,    0,     8,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0962432256,                ,43102058,0001,0962432256,0000010
0964323132,      ,241231,8010366,241212,66513891172,     ,1,    1,    0,     6,     380,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964337586,                ,43213055,0001,0964337586,0000010
0964323132,      ,241231,8010366,241212,66513891183,     ,1,    1,    0,     6,     380,       0,     0,       0, ,2,熊本県八代市,2,八代営業所　,0965320126,                ,43202072,0041,0965320126,0000010
0964323132,      ,241231,8010366,241212,66513891194,     ,1,    1,    0,     5,     380,       0,     0,       0, ,2,熊本県山鹿市,2,熊本東（営）,0968433072,                ,43208022,0001,0968433072,0000010
0964323132,      ,241231,8010366,241212,66513891205,     ,1,    1,    0,    13,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963551317,                ,43101078,0001,0963551317,0000010
0964323132,      ,241231,8010366,241213,66513891264,     ,1,    1,    0,    69,    3760,       0,   100,       0, ,2,長野県長野市,2,長野支店　　,0262447185,                ,20201192,1166,0262447185,0000240
0964323132,      ,241231,8010366,241217,49272722015,     ,1,    1,    0,   100,    1840,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0963405839,                ,43404999,0001,          ,0000040
0964323132,      ,241231,8010366,241217,66513891275,     ,1,    1,    0,    45,    1560,       0,    50,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000040
0964323132,      ,241231,8010366,241219,66513891220,     ,1,    1,    0,     2,     950,       0,     0,       0, ,2,東京都大田区,2,東京湾岸　　,0354925191,                ,13111030,1285,0354925191,0000040
