得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,250131,8011850,250107,49272735702,     ,1,    1,    0,    74,    1650,       0,     0,       0, ,2,玉名市　　　,2,大牟田　　　,0968746011,                ,43206004,0049,          ,0000030
0964323132,      ,250131,8011850,250109,66513891441,     ,1,    3,    0,    41,    1020,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963442111,                ,43101026,0001,0963442111,0000020
0964323132,      ,250131,8011850,250109,66513891452,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市東区月,2,熊本支店　　,0963832929,                ,43102042,0001,0963832929,0000010
0964323132,      ,250131,8011850,250109,66513891463,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963645161,                ,43101008,0001,0963645161,0000010
0964323132,      ,250131,8011850,250109,66513891474,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市北区楡,2,熊本東（営）,0963388840,                ,43105085,0001,0963388840,0000010
0964323132,      ,250131,8011850,250109,66513891485,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市東区渡,2,熊本支店　　,0963821141,                ,43102047,0001,0963821141,0000010
0964323132,      ,250131,8011850,250109,66513891496,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962346430,                ,43443010,0001,0962346430,0000010
0964323132,      ,250131,8011850,250109,66513891500,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市西区池,2,熊本支店　　,0963263111,                ,43103002,0001,0963263111,0000010
0964323132,      ,250131,8011850,250109,66513891511,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963431600,                ,43101026,0001,0963431600,0000010
0964323132,      ,250131,8011850,250109,66513891522,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963622011,                ,43101025,0001,0963622011,0000010
0964323132,      ,250131,8011850,250109,66513891533,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820506,                ,43441007,0001,0962820506,0000010
0964323132,      ,250131,8011850,250109,66513891544,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,玉名市富尾８,2,大牟田　　　,0968751800,                ,43206033,0049,0968751800,0000010
0964323132,      ,250131,8011850,250109,66513891555,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,福岡市西区元,2,福岡糸島営業,0928025897,                ,40135108,0128,0928025897,0000010
0964323132,      ,250131,8011850,250109,66513891566,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,宗像市赤間文,2,北九州南　　,0940351200,                ,40220055,0141,0940351200,0000010
0964323132,      ,250131,8011850,250109,66513891570,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,佐賀市本庄町,2,佐賀支店　　,0952245191,                ,41201999,0116,0952245191,0000010
0964323132,      ,250131,8011850,250109,66513891581,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,長崎市文教町,2,長崎支店　　,0958471111,                ,42201231,0195,0958471111,0000010
0964323132,      ,250131,8011850,250109,66513891592,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,大分市旦野原,2,大分支店　　,0975693311,                ,44201286,0137,0975693311,0000010
0964323132,      ,250131,8011850,250109,66513891603,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,宮崎市学園木,2,宮崎　　　　,0985582811,                ,45201164,0205,0985582811,0000010
0964323132,      ,250131,8011850,250109,66513891614,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,鹿児島市郡元,2,鹿児島支店　,0992857111,                ,46201033,0208,0992857111,0000010
0964323132,      ,250131,8011850,250109,66513891625,     ,1,    1,    0,     2,    1400,       0,     0,       0, ,2,中頭郡西原町,2,沖縄支店　　,0988952221,                ,47329015,0208,0988952221,0000010
0964323132,      ,250131,8011850,250109,66513891636,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,北九州市戸畑,2,北九州支店　,0938843000,                ,40105022,0159,0938843000,0000010
0964323132,      ,250131,8011850,250109,66513891640,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,鹿児島県鹿屋,2,鹿屋営業所　,0994464883,                ,46203032,0282,0994464883,0000010
0964323132,      ,250131,8011850,250109,66513891651,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,北九州市小倉,2,北九州支店　,0939644004,                ,40107014,0159,0939644004,0000010
0964323132,      ,250131,8011850,250109,66513891662,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,宮崎市船塚１,2,宮崎　　　　,0985202000,                ,45201119,0205,0985202000,0000010
0964323132,      ,250131,8011850,250109,66513891673,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,福岡市城南区,2,福岡南営業所,0928716631,                ,40136019,0113,0928716631,0000010
0964323132,      ,250131,8011850,250109,66513891684,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,福岡市早良区,2,福岡南営業所,0928411311,                ,40137029,0113,0928411311,0000010
0964323132,      ,250131,8011850,250109,66513891695,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,北九州市八幡,2,北九州南　　,0936933116,                ,40109049,0141,0936933116,0000010
0964323132,      ,250131,8011850,250109,66513891706,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,久留米市御井,2,鳥　栖　　　,0942434411,                ,40203070,0080,0942434411,0000010
0964323132,      ,250131,8011850,250109,66513891710,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,福岡市城南区,2,福岡南営業所,0928512531,                ,40136025,0113,0928512531,0000010
0964323132,      ,250131,8011850,250109,66513891721,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,太宰府市石坂,2,大野城営業所,0929253511,                ,40221022,0104,0929253511,0000010
