得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,231231,7992286,231214,66350090800,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本県山鹿市,2,熊本東（営）,0968420141,                ,43208045,0001,0968420141,0000010
0964323132,      ,231231,7992286,231214,66350090811,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本県山鹿市,2,熊本東（営）,0968461126,                ,43208057,0001,0968461126,0000010
0964323132,      ,231231,7992286,231215,66350090822,     ,1,    1,    0,    11,     360,       0,     0,       0, ,2,熊本県菊池市,2,熊本東（営）,0968251760,                ,43210022,0001,0968251760,0000010
0964323132,      ,231231,7992286,231215,66350090833,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本県荒尾市,2,大牟田　　　,0968632585,                ,43204001,0049,0968632585,0000010
0964323132,      ,231231,7992286,231215,66350090844,     ,1,    3,    0,    24,     960,       0,     0,       0, ,2,熊本県熊本市,2,熊本東（営）,0962747474,                ,43105044,0001,0962747474,0000010
0964323132,      ,231231,7992286,231215,66350090855,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963819263,                ,43101057,0001,0963819263,0000010
0964323132,      ,231231,7992286,231215,66350090866,     ,1,    1,    0,    16,     360,       0,     0,       0, ,2,熊本県熊本市,2,熊本東（営）,0963380611,                ,43105092,0001,0963380611,0000010
0964323132,      ,231231,7992286,231215,66350090870,     ,1,    1,    0,    14,     360,       0,     0,       0, ,2,熊本県菊池郡,2,熊本東（営）,0962346787,                ,43403020,0001,0962346787,0000010
0964323132,      ,231231,7992286,231215,66350090881,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本県上益城,2,熊本支店　　,0962374912,                ,43442009,0001,0962374912,0000010
0964323132,      ,231231,7992286,231215,66350090892,     ,1,    1,    0,    16,     360,       0,     0,       0, ,2,熊本県玉名市,2,大牟田　　　,0968735969,                ,43206016,0049,0968735969,0000010
0964323132,      ,231231,7992286,231215,66350090903,     ,1,    1,    0,     4,     360,     520,     0,       0, ,2,熊本県阿蘇郡,2,熊本東（営）,0967421802,                ,43423001,0001,0967421802,0000010
0964323132,      ,231231,7992286,231215,66350090914,     ,1,    3,    0,    31,     960,       0,     0,       0, ,2,熊本県人吉市,2,えびの営業所,0966244869,                ,43203054,0130,0966244869,0000020
0964323132,      ,231231,7992286,231215,66350090925,     ,1,    1,    0,    13,     360,       0,     0,       0, ,2,熊本県八代市,2,八代営業所　,0965343236,                ,43202072,0041,0965343236,0000010
0964323132,      ,231231,7992286,231215,66350090936,     ,1,    1,    0,    16,     360,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963659146,                ,43102058,0001,0963659146,0000010
0964323132,      ,231231,7992286,231215,66350090940,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本県水俣市,2,出水営業所　,0966636276,                ,43205025,0107,0966636276,0000010
0964323132,      ,231231,7992286,231215,66350090951,     ,1,    1,    0,    13,     360,       0,     0,       0, ,2,熊本県天草市,2,熊本支店　　,0969223516,                ,43215080,0106,0969223516,0000010
0964323132,      ,231231,7992286,231215,66350090962,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963226221,                ,43101107,0001,0963226221,0000010
0964323132,      ,231231,7992286,231215,66350090973,     ,1,    2,    0,    24,     640,       0,     0,       0, ,2,熊本県上益城,2,熊本支店　　,0962345850,                ,43444005,0001,0962345850,0000010
0964323132,      ,231231,7992286,231215,66350090984,     ,1,    2,    0,    21,     640,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963678447,                ,43102058,0001,0963678447,0000010
0964323132,      ,231231,7992286,231215,66350090995,     ,1,    1,    0,    10,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964275520,                ,43211046,0001,0964275520,0000010
0964323132,      ,231231,7992286,231215,66460673005,     ,1,    1,    0,    11,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964337242,                ,43213055,0001,0964337242,0000010
0964323132,      ,231231,7992286,231215,66460673016,     ,1,    1,    0,    15,     360,       0,     0,       0, ,2,熊本県八代市,2,八代営業所　,0965358671,                ,43202002,0041,0965358671,0000010
0964323132,      ,231231,7992286,231215,66460673020,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本県山鹿市,2,熊本東（営）,0968437425,                ,43208022,0001,0968437425,0000010
0964323132,      ,231231,7992286,231215,66460673031,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本県上天草,2,熊本支店　　,0964566018,                ,43212003,0051,0964566018,0000010
0964323132,      ,231231,7992286,231215,66460673042,     ,1,    1,    0,    17,     360,       0,     0,       0, ,2,熊本県合志市,2,熊本東（営）,0962882180,                ,43216005,0001,0962882180,0000010
0964323132,      ,231231,7992286,231215,66460673053,     ,1,    1,    0,    17,     360,       0,     0,       0, ,2,熊本県球磨郡,2,えびの営業所,0966454103,                ,43514013,0130,0966454103,0000010
0964323132,      ,231231,7992286,231215,66460673064,     ,1,    2,    0,    23,     640,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0962432256,                ,43102058,0001,0962432256,0000010
0964323132,      ,231231,7992286,231215,66460673075,     ,1,    1,    0,    17,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964337586,                ,43213055,0001,0964337586,0000010
0964323132,      ,231231,7992286,231215,66460673086,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本県八代市,2,八代営業所　,0965320126,                ,43202072,0041,0965320126,0000010
0964323132,      ,231231,7992286,231215,66460673090,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本県山鹿市,2,熊本東（営）,0968433072,                ,43208022,0001,0968433072,0000010
0964323132,      ,231231,7992286,231215,66460673101,     ,1,    1,    0,    11,     360,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963551317,                ,43101078,0001,0963551317,0000010
0964323132,      ,231231,7992286,231215,66460673112,     ,1,    1,    0,    34,    1400,       0,    80,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000020
0964323132,      ,231231,7992286,231219,48553211195,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0963405839,                ,43404999,0001,          ,0000010
0964323132,      ,231231,7992286,231219,66460673123,     ,1,    1,    0,    58,    1500,       0,     0,       0, ,2,福岡県大野城,2,大野城営業所,0925801805,                ,40219001,0104,0925801805,0000030
0964323132,      ,231231,7992286,231220,66460673134,     ,1,    1,    0,   166,    3000,       0,     0,       0, ,2,福岡県福岡市,2,福岡支店　　,0925536161,                ,40132017,0113,0925536161,0000090
0964323132,      ,231231,7992286,231223,48553211184,     ,1,    1,    0,   129,    2500,       0,     0,       0, ,2,小郡市　　　,2,甘木営業所　,          ,                ,40216999,0105,          ,0000070
0964323132,      ,231231,7992286,231223,66460673145,     ,1,    2,    0,    25,     640,       0,     0,       0, ,2,熊本県菊池郡,2,熊本東（営）,0963405839,                ,43404005,0001,0963405839,0000010
0964323132,      ,231231,7992286,231225,66460673285,     ,1,    1,    0,   132,    2500,       0,     0,       0, ,2,福岡県福岡市,2,福岡支店　　,0922720120,                ,40132051,0113,0922720120,0000070
0964323132,      ,231231,7992286,231225,66460673300,     ,1,    1,    0,    15,     360,       0,     0,       0, ,2,熊本県合志市,2,熊本東（営）,0962482431,                ,43216007,0001,0962482431,0000010
0964323132,      ,231231,7992286,231226,66460673156,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,231231,7992286,231226,66460673160,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952732519,                ,41208013,0116,0952732519,0000010
0964323132,      ,231231,7992286,231226,66460673171,     ,1,    1,    0,     3,     370,       0,     0,       0, ,2,長崎県西彼杵,2,長崎支店　　,0958822705,                ,42308004,0195,0958822705,0000010
0964323132,      ,231231,7992286,231226,66460673182,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,231231,7992286,231226,66460673193,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県鹿島市,2,佐賀支店　　,0954629250,                ,41207007,0116,0954629250,0000010
0964323132,      ,231231,7992286,231226,66460673204,     ,1,    1,    0,     6,     370,       0,     0,       0, ,2,福岡市東区香,2,福岡箱崎営業,0926612654,                ,40131999,0113,0926612654,0000010
0964323132,      ,231231,7992286,231226,66460673215,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952660494,                ,41208004,0116,0952660494,0000010
0964323132,      ,231231,7992286,231226,66460673226,     ,1,    1,    0,     1,     370,       0,     0,       0, ,2,福岡県遠賀郡,2,北九州南　　,0932825886,                ,40383031,0141,0932825886,0000010
0964323132,      ,231231,7992286,231226,66460673230,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県武雄市,2,佐賀支店　　,0954232067,                ,41206008,0116,0954232067,0000010
0964323132,      ,231231,7992286,231226,66460673241,     ,1,    1,    0,     1,     370,       0,     0,       0, ,2,長崎県佐世保,2,佐世保支店　,0956395381,                ,42202055,0175,0956395381,0000010
0964323132,      ,231231,7992286,231226,66460673252,     ,1,    1,    0,     3,     370,       0,     0,       0, ,2,福岡県筑後市,2,久留米営業所,0942541669,                ,40211010,0065,0942541669,0000010
0964323132,      ,231231,7992286,231226,66460673263,     ,1,    1,    0,     1,     500,       0,     0,       0, ,2,岡山県倉敷市,2,倉敷支店　　,0864447397,                ,33202102,0524,0864447397,0000020
0964323132,      ,231231,7992286,231226,66460673274,     ,1,    1,    0,     1,     370,       0,     0,       0, ,2,福岡県福津市,2,北九州南　　,0940522081,                ,40224003,0141,0940522081,0000010
0964323132,      ,231231,7992286,231228,66460673311,     ,1,    1,    0,   436,   17300,       0,   600,       0, ,2,長野県長野市,2,長野支店　　,0262447185,                ,20201192,1166,0262447185,0001100
