得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,240229,7995298,240202,66506980492,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963546688,                ,43101105,0001,0963546688,0000010
0964323132,      ,240229,7995298,240202,66506980503,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,八代市松江城,2,八代営業所　,0965326191,                ,43202127,0041,0965326191,0000010
0964323132,      ,240229,7995298,240202,66506980514,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,人吉市南泉田,2,えびの営業所,0966223101,                ,43203072,0130,0966223101,0000010
0964323132,      ,240229,7995298,240202,66506980525,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,荒尾市大正町,2,大牟田　　　,0968621211,                ,43204019,0049,0968621211,0000010
0964323132,      ,240229,7995298,240202,66506980536,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,水俣市大園町,2,出水営業所　,0966632128,                ,43205011,0107,0966632128,0000010
0964323132,      ,240229,7995298,240202,66506980540,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,玉名市高瀬２,2,大牟田　　　,0968723106,                ,43206026,0049,0968723106,0000010
0964323132,      ,240229,7995298,240202,66506980551,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,天草市栄町１,2,熊本支店　　,0969232001,                ,43215054,0106,0969232001,0000010
0964323132,      ,240229,7995298,240202,66506980562,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,山鹿市山鹿１,2,熊本東（営）,0968434111,                ,43208037,0001,0968434111,0000010
0964323132,      ,240229,7995298,240202,66506980573,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,天草市牛深町,2,熊本支店　　,0969733141,                ,43215025,0181,0969733141,0000010
0964323132,      ,240229,7995298,240202,66506980584,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市東区長,2,熊本東（営）,0963800014,                ,43102050,0001,0963800014,0000010
0964323132,      ,240229,7995298,240202,66506980595,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区鹿,2,熊本支店　　,0962450127,                ,43105053,0001,0962450127,0000010
0964323132,      ,240229,7995298,240202,66506980606,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区河,2,熊本支店　　,0962760342,                ,43103019,0001,0962760342,0000010
0964323132,      ,240229,7995298,240202,66506980610,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区浜,2,熊本支店　　,0962270852,                ,43104085,0001,0962270852,0000010
0964323132,      ,240229,7995298,240202,66506980621,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区奥,2,熊本支店　　,0962232022,                ,43104011,0001,0962232022,0000010
0964323132,      ,240229,7995298,240202,66506980632,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区富,2,熊本支店　　,0963582521,                ,43104061,0001,0963582521,0000010
0964323132,      ,240229,7995298,240202,66506980643,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282317,                ,43104041,0001,0964282317,0000010
0964323132,      ,240229,7995298,240202,66506980654,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720236,                ,43105029,0001,0962720236,0000010
0964323132,      ,240229,7995298,240202,66506980665,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,宇土市新小路,2,熊本支店　　,0964225555,                ,43211026,0001,0964225555,0000010
0964323132,      ,240229,7995298,240202,66506980676,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,宇城市不知火,2,熊本支店　　,0964428111,                ,43213028,0001,0964428111,0000010
0964323132,      ,240229,7995298,240202,66506980680,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,下益城郡美里,2,熊本支店　　,0964470336,                ,43348028,0001,0964470336,0000010
0964323132,      ,240229,7995298,240202,66506980691,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,玉名市岱明町,2,大牟田　　　,0968570323,                ,43206064,0049,0968570323,0000010
0964323132,      ,240229,7995298,240202,66506980702,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,玉名郡玉東町,2,大牟田　　　,0968852174,                ,43364003,0049,0968852174,0000010
0964323132,      ,240229,7995298,240202,66506980713,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,玉名郡南関町,2,大牟田　　　,0968530120,                ,43367013,0049,0968530120,0000010
0964323132,      ,240229,7995298,240202,66506980724,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,玉名郡長洲町,2,大牟田　　　,0968780410,                ,43368008,0049,0968780410,0000010
0964323132,      ,240229,7995298,240202,66506980735,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,玉名郡和水町,2,大牟田　　　,0968862127,                ,43369017,0049,0968862127,0000010
0964323132,      ,240229,7995298,240202,66506980746,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,山鹿市鹿本町,2,熊本東（営）,0968462141,                ,43208058,0001,0968462141,0000010
0964323132,      ,240229,7995298,240202,66506980750,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池市大字隈,2,熊本東（営）,0968251131,                ,43210999,0001,0968251131,0000010
0964323132,      ,240229,7995298,240202,66506980761,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,合志市御代志,2,熊本東（営）,0962420733,                ,43216010,0001,0962420733,0000010
0964323132,      ,240229,7995298,240202,66506980772,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池郡大津町,2,熊本東（営）,0962933421,                ,43403002,0001,0962933421,0000010
0964323132,      ,240229,7995298,240202,66506980783,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0962322757,                ,43404002,0001,0962322757,0000010
0964323132,      ,240229,7995298,240202,66506980794,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市内牧字,2,熊本東（営）,0967320200,                ,43214012,0001,0967320200,0000010
0964323132,      ,240229,7995298,240202,66506980805,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡南小国,2,熊本東（営）,0967420142,                ,43423001,0001,0967420142,0000010
0964323132,      ,240229,7995298,240202,66506980816,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡小国町,2,熊本東（営）,0967463621,                ,43424006,0001,0967463621,0000010
0964323132,      ,240229,7995298,240202,66506980820,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡産山村,2,熊本東（営）,0967252811,                ,43425005,0001,0967252811,0000010
0964323132,      ,240229,7995298,240202,66506980831,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡高森町,2,熊本東（営）,0967620274,                ,43428009,0001,0967620274,0000010
0964323132,      ,240229,7995298,240202,66506980842,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡南阿蘇,2,熊本東（営）,0967629435,                ,43433010,0001,0967629435,0000010
0964323132,      ,240229,7995298,240202,66506980853,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,阿蘇郡西原村,2,熊本東（営）,0962792295,                ,43432002,0001,0962792295,0000010
0964323132,      ,240229,7995298,240202,66506980864,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820322,                ,43441013,0001,0962820322,0000010
0964323132,      ,240229,7995298,240202,66506980875,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,上益城郡嘉島,2,熊本支店　　,0962370734,                ,43442003,0001,0962370734,0000010
0964323132,      ,240229,7995298,240202,66506980886,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962862551,                ,43443020,0001,0962862551,0000010
0964323132,      ,240229,7995298,240202,66506980890,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,上益城郡甲佐,2,熊本支店　　,0962340272,                ,43444016,0001,0962340272,0000010
0964323132,      ,240229,7995298,240202,66506980901,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967720186,                ,43447041,0001,0967720186,0000010
0964323132,      ,240229,7995298,240202,66506980912,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,八代市鏡町内,2,八代営業所　,0965528111,                ,43202160,0041,0965528111,0000010
0964323132,      ,240229,7995298,240202,66506980923,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,八代郡氷川町,2,八代営業所　,0965622021,                ,43468017,0041,0965622021,0000010
0964323132,      ,240229,7995298,240202,66506980934,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,葦北郡芦北町,2,出水営業所　,0966822548,                ,43482001,0107,0966822548,0000010
0964323132,      ,240229,7995298,240202,66506980945,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,葦北郡津奈木,2,出水営業所　,0966783580,                ,43484001,0107,0966783580,0000010
0964323132,      ,240229,7995298,240202,66506980956,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡錦町大,2,えびの営業所,0966380009,                ,43501002,0130,0966380009,0000010
0964323132,      ,240229,7995298,240202,66506980960,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡あさぎ,2,えびの営業所,0966450969,                ,43514014,0130,0966450969,0000010
0964323132,      ,240229,7995298,240202,66506980971,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡多良木,2,えびの営業所,0966422525,                ,43505004,0130,0966422525,0000010
0964323132,      ,240229,7995298,240202,66506980982,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡湯前町,2,えびの営業所,0966433333,                ,43506001,0130,0966433333,0000010
0964323132,      ,240229,7995298,240202,66506980993,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡水上村,2,えびの営業所,0966440073,                ,43507001,0130,0966440073,0000010
0964323132,      ,240229,7995298,240202,66550455005,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡相良村,2,えびの営業所,0966350504,                ,43510002,0130,0966350504,0000010
0964323132,      ,240229,7995298,240202,66550455016,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡五木村,2,えびの営業所,0966372321,                ,43511020,0130,0966372321,0000010
0964323132,      ,240229,7995298,240202,66550455020,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡山江村,2,えびの営業所,0966249326,                ,43512002,0130,0966249326,0000010
0964323132,      ,240229,7995298,240202,66550455031,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡球磨村,2,えびの営業所,0966321000,                ,43513005,0130,0966321000,0000010
0964323132,      ,240229,7995298,240202,66550455042,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,上天草市松島,2,熊本支店　　,0969560244,                ,43212008,0051,0969560244,0000010
0964323132,      ,240229,7995298,240202,66550455053,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,天草市本渡町,2,熊本支店　　,0969232020,                ,43215082,0106,0969232020,0000010
0964323132,      ,240229,7995298,240202,66550455064,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,天草郡苓北町,2,熊本支店　　,0969371244,                ,43531002,0152,0969371244,0000010
0964323132,      ,240229,7995298,240202,66550455075,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963255161,                ,43101001,0001,0963255161,0000010
0964323132,      ,240229,7995298,240202,66550455086,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市東区東,2,熊本支店　　,0962858131,                ,43102060,0001,0962858131,0000010
0964323132,      ,240229,7995298,240202,66550455090,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963825445,                ,43101057,0001,0963825445,0000010
0964323132,      ,240229,7995298,240202,66550455101,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962863311,                ,43443012,0001,0962863311,0000010
0964323132,      ,240229,7995298,240202,66550455112,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池市隈府１,2,熊本東（営）,0968254118,                ,43210034,0001,0968254118,0000010
