得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,230531,7981524,230509,66669307191,     ,1,    1,    0,   307,    4800,       0,     0,       0, ,2,福岡県福岡市,2,福岡南営業所,0925874341,                ,40134045,0113,0925874341,0000160
0964323132,      ,230531,7981524,230509,66669307202,     ,1,    1,    0,    68,    1800,       0,     0,       0, ,2,福岡県糟屋郡,2,福岡支店　　,0929363939,                ,40343014,0113,0929363939,0000040
0964323132,      ,230531,7981524,230511,66669307213,     ,1,    1,    0,    10,     370,       0,    50,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000010
0964323132,      ,230531,7981524,230512,47943320865,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0963405839,                ,43404999,0001,          ,0000010
0964323132,      ,230531,7981524,230512,47943320891,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区　,2,熊本支店　　,0963421081,                ,43105050,0001,          ,0000010
0964323132,      ,230531,7981524,230512,66669307224,     ,1,    1,    0,   230,    3600,       0,     0,       0, ,2,福岡県筑紫野,2,大野城営業所,0929261800,                ,40217022,0104,0929261800,0000120
0964323132,      ,230531,7981524,230512,66669307235,     ,1,    4,    0,    34,    1400,       0,     0,       0, ,2,福岡県福岡市,2,福岡支店　　,0924721828,                ,40132057,0113,0924721828,0000020
0964323132,      ,230531,7981524,230512,66669307246,     ,1,    1,    0,   116,    2200,       0,     0,       0, ,2,福岡県福岡市,2,福岡支店　　,0924721828,                ,40132057,0113,0924721828,0000060
0964323132,      ,230531,7981524,230515,66669307250,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963562492,                ,43101023,0001,0963562492,0000010
0964323132,      ,230531,7981524,230515,66669307261,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963258267,                ,43101038,0001,0963258267,0000010
0964323132,      ,230531,7981524,230515,66669307272,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963431178,                ,43101002,0001,0963431178,0000010
0964323132,      ,230531,7981524,230515,66669307283,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963664205,                ,43101056,0001,0963664205,0000010
0964323132,      ,230531,7981524,230515,66669307294,     ,1,    1,    0,     2,     360,     190,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963560759,                ,43101064,0001,0963560759,0000010
0964323132,      ,230531,7981524,230515,66669307305,     ,1,    1,    0,     2,     360,     190,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963220134,                ,43101103,0001,0963220134,0000010
0964323132,      ,230531,7981524,230515,66669307316,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963543040,                ,43101055,0001,0963543040,0000010
0964323132,      ,230531,7981524,230515,66669307320,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963560739,                ,43101044,0001,0963560739,0000010
0964323132,      ,230531,7981524,230515,66669307331,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963545495,                ,43101100,0001,0963545495,0000010
0964323132,      ,230531,7981524,230515,66669307342,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963430178,                ,43101026,0001,0963430178,0000010
0964323132,      ,230531,7981524,230515,66669307353,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963668947,                ,43101008,0001,0963668947,0000010
0964323132,      ,230531,7981524,230515,66669307364,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963642929,                ,43101089,0001,0963642929,0000010
0964323132,      ,230531,7981524,230515,66669307375,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963623315,                ,43101040,0001,0963623315,0000010
0964323132,      ,230531,7981524,230515,66669307386,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区二,2,熊本支店　　,0963257422,                ,43103039,0001,0963257422,0000010
0964323132,      ,230531,7981524,230515,66669307390,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市西区春,2,熊本支店　　,0963521922,                ,43103008,0001,0963521922,0000010
0964323132,      ,230531,7981524,230515,66669307401,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市西区島,2,熊本支店　　,0963252739,                ,43103021,0001,0963252739,0000010
0964323132,      ,230531,7981524,230515,66669307412,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市西区花,2,熊本支店　　,0963550258,                ,43103041,0001,0963550258,0000010
0964323132,      ,230531,7981524,230515,66669307423,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市西区池,2,熊本支店　　,0963540218,                ,43103002,0001,0963540218,0000010
0964323132,      ,230531,7981524,230515,66669307434,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963711465,                ,43101003,0001,0963711465,0000010
0964323132,      ,230531,7981524,230515,66669307445,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市西区蓮,2,熊本支店　　,0963545575,                ,43103049,0001,0963545575,0000010
0964323132,      ,230531,7981524,230515,66669307456,     ,1,    1,    0,     8,     360,       0,     0,       0, ,2,熊本市東区下,2,熊本支店　　,0963780710,                ,43102035,0001,0963780710,0000010
0964323132,      ,230531,7981524,230515,66669307460,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963827033,                ,43101027,0001,0963827033,0000010
0964323132,      ,230531,7981524,230515,66669307471,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市東区健,2,熊本支店　　,0963692004,                ,43102026,0001,0963692004,0000010
0964323132,      ,230531,7981524,230515,66669307482,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区清,2,熊本支店　　,0963434628,                ,43105065,0001,0963434628,0000010
0964323132,      ,230531,7981524,230515,66669307493,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区近,2,熊本支店　　,0963250072,                ,43104052,0001,0963250072,0000010
0964323132,      ,230531,7981524,230515,66669307504,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区川,2,熊本支店　　,0963579100,                ,43104015,0001,0963579100,0000010
0964323132,      ,230531,7981524,230515,66669307515,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区刈,2,熊本支店　　,0963579417,                ,43104013,0001,0963579417,0000010
0964323132,      ,230531,7981524,230515,66669307526,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市南区御,2,熊本支店　　,0963791921,                ,43104098,0001,0963791921,0000010
0964323132,      ,230531,7981524,230515,66669307530,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市南区出,2,熊本支店　　,0963782818,                ,43104004,0001,0963782818,0000010
0964323132,      ,230531,7981524,230515,66669307541,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区高,2,熊本支店　　,0963298101,                ,43103029,0001,0963298101,0000010
0964323132,      ,230531,7981524,230515,66669307552,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区池,2,熊本支店　　,0963220400,                ,43103003,0001,0963220400,0000010
0964323132,      ,230531,7981524,230515,66669307563,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市西区城,2,熊本支店　　,0963294866,                ,43103022,0001,0963294866,0000010
0964323132,      ,230531,7981524,230515,66669307574,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963665201,                ,43101069,0001,0963665201,0000010
0964323132,      ,230531,7981524,230515,66669307585,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市東区秋,2,熊本支店　　,0963674868,                ,43102001,0001,0963674868,0000010
0964323132,      ,230531,7981524,230515,66669307596,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市東区水,2,熊本支店　　,0963692007,                ,43102041,0001,0963692007,0000010
0964323132,      ,230531,7981524,230515,66669307600,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区小,2,熊本支店　　,0963290912,                ,43103005,0001,0963290912,0000010
0964323132,      ,230531,7981524,230515,66669307611,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市北区龍,2,熊本東（営）,0963381377,                ,43105074,0001,0963381377,0000010
0964323132,      ,230531,7981524,230515,66669307622,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963825102,                ,43101011,0001,0963825102,0000010
0964323132,      ,230531,7981524,230515,66669307633,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区中,2,熊本支店　　,0963297120,                ,43103037,0001,0963297120,0000010
0964323132,      ,230531,7981524,230515,66669307644,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963666216,                ,43101060,0001,0963666216,0000010
0964323132,      ,230531,7981524,230515,66669307655,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市東区若,2,熊本支店　　,0963682750,                ,43102070,0001,0963682750,0000010
0964323132,      ,230531,7981524,230515,66669307666,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市北区清,2,熊本支店　　,0963448521,                ,43105063,0001,0963448521,0000010
0964323132,      ,230531,7981524,230515,66669307670,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市東区尾,2,熊本支店　　,0963810165,                ,43102016,0001,0963810165,0000010
0964323132,      ,230531,7981524,230515,66669307681,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市東区新,2,熊本東（営）,0963823461,                ,43102039,0001,0963823461,0000010
0964323132,      ,230531,7981524,230515,66669307692,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市北区高,2,熊本支店　　,0963253257,                ,43105073,0001,0963253257,0000010
0964323132,      ,230531,7981524,230515,66669307703,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市北区楠,2,熊本東（営）,0963387780,                ,43105056,0001,0963387780,0000010
0964323132,      ,230531,7981524,230515,66669307714,     ,1,    1,    0,    10,     360,       0,     0,       0, ,2,熊本市東区戸,2,熊本東（営）,0963802156,                ,43102043,0001,0963802156,0000010
0964323132,      ,230531,7981524,230515,66669307725,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市東区御,2,熊本東（営）,0963802123,                ,43102030,0001,0963802123,0000010
0964323132,      ,230531,7981524,230515,66669307736,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区上,2,熊本東（営）,0963802004,                ,43102022,0001,0963802004,0000010
0964323132,      ,230531,7981524,230515,66669307740,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市東区花,2,熊本支店　　,0963686095,                ,43102056,0001,0963686095,0000010
0964323132,      ,230531,7981524,230515,66669307751,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市東区東,2,熊本支店　　,0963670357,                ,43102060,0001,0963670357,0000010
0964323132,      ,230531,7981524,230515,66669307762,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区麻,2,熊本支店　　,0963380349,                ,43105001,0001,0963380349,0000010
0964323132,      ,230531,7981524,230515,66669307773,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市北区武,2,熊本東（営）,0963393393,                ,43105092,0001,0963393393,0000010
0964323132,      ,230531,7981524,230515,66669307784,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963817755,                ,43101011,0001,0963817755,0000010
0964323132,      ,230531,7981524,230515,66669307795,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市東区月,2,熊本支店　　,0963825747,                ,43102042,0001,0963825747,0000010
0964323132,      ,230531,7981524,230515,66669307806,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963635671,                ,43101003,0001,0963635671,0000010
0964323132,      ,230531,7981524,230515,66669307810,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市東区東,2,熊本支店　　,0963678117,                ,43102060,0001,0963678117,0000010
0964323132,      ,230531,7981524,230515,66669307821,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区南,2,熊本支店　　,0963582380,                ,43104092,0001,0963582380,0000010
0964323132,      ,230531,7981524,230515,66669307832,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本市南区田,2,熊本支店　　,0963786405,                ,43104048,0001,0963786405,0000010
0964323132,      ,230531,7981524,230515,66669307843,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市北区弓,2,熊本東（営）,0963389390,                ,43105099,0001,0963389390,0000010
0964323132,      ,230531,7981524,230515,66669307854,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市東区長,2,熊本東（営）,0963890850,                ,43102050,0001,0963890850,0000010
0964323132,      ,230531,7981524,230515,66669307865,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市東区山,2,熊本支店　　,0963670800,                ,43102066,0001,0963670800,0000010
0964323132,      ,230531,7981524,230515,66669307876,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区楡,2,熊本東（営）,0963395103,                ,43105085,0001,0963395103,0000010
0964323132,      ,230531,7981524,230515,66669307880,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区西,2,熊本支店　　,0962450018,                ,43105084,0001,0962450018,0000010
0964323132,      ,230531,7981524,230515,66669307891,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市北区下,2,熊本支店　　,0962450004,                ,43105071,0001,0962450004,0000010
0964323132,      ,230531,7981524,230515,66669307902,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本市北区鶴,2,熊本支店　　,0963445630,                ,43105080,0001,0963445630,0000010
0964323132,      ,230531,7981524,230515,66669307913,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市西区河,2,熊本支店　　,0962772006,                ,43103018,0001,0962772006,0000010
0964323132,      ,230531,7981524,230515,66669307924,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市西区河,2,熊本支店　　,0962760031,                ,43103019,0001,0962760031,0000010
0964323132,      ,230531,7981524,230515,66669307935,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区砂,2,熊本支店　　,0962270003,                ,43104046,0001,0962270003,0000010
0964323132,      ,230531,7981524,230515,66669307946,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市南区護,2,熊本支店　　,0963579240,                ,43104018,0001,0963579240,0000010
0964323132,      ,230531,7981524,230515,66669307950,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区並,2,熊本支店　　,0962270028,                ,43104078,0001,0962270028,0000010
0964323132,      ,230531,7981524,230515,66669307961,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区美,2,熊本支店　　,0962231415,                ,43104091,0001,0962231415,0000010
0964323132,      ,230531,7981524,230515,66669307972,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市南区銭,2,熊本支店　　,0962230028,                ,43104047,0001,0962230028,0000010
0964323132,      ,230531,7981524,230515,66669307983,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区奥,2,熊本支店　　,0962230045,                ,43104011,0001,0962230045,0000010
0964323132,      ,230531,7981524,230515,66669307994,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区川,2,熊本支店　　,0962230025,                ,43104014,0001,0962230025,0000010
0964323132,      ,230531,7981524,230515,66708637004,     ,1,    1,    0,     8,     360,       0,     0,       0, ,2,熊本市東区長,2,熊本東（営）,0963689925,                ,43102051,0001,0963689925,0000010
0964323132,      ,230531,7981524,230515,66708637015,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区近,2,熊本支店　　,0963233264,                ,43104052,0001,0963233264,0000010
0964323132,      ,230531,7981524,230515,66708637026,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区桜,2,熊本支店　　,0963603341,                ,43102032,0001,0963603341,0000010
0964323132,      ,230531,7981524,230515,66708637030,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本市南区富,2,熊本支店　　,0963574511,                ,43104061,0001,0963574511,0000010
0964323132,      ,230531,7981524,230515,66708637041,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282120,                ,43104036,0001,0964282120,0000010
0964323132,      ,230531,7981524,230515,66708637052,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282045,                ,43104026,0001,0964282045,0000010
0964323132,      ,230531,7981524,230515,66708637063,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282044,                ,43104035,0001,0964282044,0000010
0964323132,      ,230531,7981524,230515,66708637074,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720009,                ,43105040,0001,0962720009,0000010
0964323132,      ,230531,7981524,230515,66708637085,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720839,                ,43105014,0001,0962720839,0000010
0964323132,      ,230531,7981524,230515,66708637096,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720141,                ,43105031,0001,0962720141,0000010
0964323132,      ,230531,7981524,230515,66708637100,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962723951,                ,43105015,0001,0962723951,0000010
0964323132,      ,230531,7981524,230515,66708637111,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720054,                ,43105029,0001,0962720054,0000010
0964323132,      ,230531,7981524,230515,66708637122,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720857,                ,43105006,0001,0962720857,0000010
0964323132,      ,230531,7981524,230515,66708637133,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720838,                ,43105033,0001,0962720838,0000010
0964323132,      ,230531,7981524,230515,66708637144,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962746250,                ,43105025,0001,0962746250,0000010
0964323132,      ,230531,7981524,230515,66708637155,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区馬,2,熊本支店　　,0963780550,                ,43104090,0001,0963780550,0000010
0964323132,      ,230531,7981524,230515,66708637166,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,熊本市南区荒,2,熊本支店　　,0963588700,                ,43104002,0001,0963588700,0000010
0964323132,      ,230531,7981524,230515,66708637170,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区龍,2,熊本東（営）,0963692007,                ,43105075,0001,0963692007,0000010
0964323132,      ,230531,7981524,230515,66708637181,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市手取本,2,熊本支店　　,0963282704,                ,43201151,0001,0963282704,0000010
0964323132,      ,230531,7981524,230515,66708637192,     ,1,    1,    0,    17,     360,       0,     0,       0, ,2,宇土市新小路,2,熊本支店　　,0964226500,                ,43211026,0001,0964226500,0000010
0964323132,      ,230531,7981524,230515,66708637203,     ,1,    2,    0,    31,     640,       0,     0,       0, ,2,宇城市松橋町,2,熊本支店　　,0964321907,                ,43213043,0001,0964321907,0000020
0964323132,      ,230531,7981524,230515,66708637214,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,下益城郡美里,2,熊本支店　　,0964462111,                ,43348040,0001,0964462111,0000010
0964323132,      ,230531,7981524,230515,66708637225,     ,1,    1,    0,    21,     360,       0,     0,       0, ,2,荒尾市宮内出,2,大牟田　　　,0968631111,                ,43204013,0049,0968631111,0000010
0964323132,      ,230531,7981524,230515,66708637236,     ,1,    2,    0,    27,     640,       0,     0,       0, ,2,玉名市岱明町,2,大牟田　　　,0968574411,                ,43206063,0049,0968574411,0000010
0964323132,      ,230531,7981524,230515,66708637240,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,玉名郡玉東町,2,大牟田　　　,0968853609,                ,43364007,0049,0968853609,0000010
0964323132,      ,230531,7981524,230515,66708637251,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,玉名郡南関町,2,大牟田　　　,0968530201,                ,43367013,0049,0968530201,0000010
0964323132,      ,230531,7981524,230515,66708637262,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,玉名郡長洲町,2,大牟田　　　,0968783111,                ,43368008,0049,0968783111,0000010
0964323132,      ,230531,7981524,230515,66708637273,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,玉名郡和水町,2,大牟田　　　,0968863131,                ,43369006,0049,0968863131,0000010
0964323132,      ,230531,7981524,230515,66708637284,     ,1,    1,    0,    20,     360,       0,     0,       0, ,2,山鹿市山鹿１,2,熊本東（営）,0968431638,                ,43208037,0001,0968431638,0000010
0964323132,      ,230531,7981524,230515,66708637295,     ,1,    1,    0,    21,     360,       0,     0,       0, ,2,菊池市隈府９,2,熊本東（営）,0968257230,                ,43210034,0001,0968257230,0000010
0964323132,      ,230531,7981524,230515,66708637306,     ,1,    2,    0,    64,    1600,       0,     0,       0, ,2,合志市福原２,2,熊本東（営）,0962421112,                ,43216009,0001,0962421112,0000030
0964323132,      ,230531,7981524,230515,66708637310,     ,1,    1,    0,    20,     360,       0,     0,       0, ,2,菊池郡大津町,2,熊本東（営）,0962933349,                ,43403002,0001,0962933349,0000010
0964323132,      ,230531,7981524,230515,66708637321,     ,1,    2,    0,    14,     640,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0962324918,                ,43404002,0001,0962324918,0000010
0964323132,      ,230531,7981524,230515,66708637332,     ,1,    1,    0,    10,     360,     520,     0,       0, ,2,阿蘇市一の宮,2,熊本東（営）,0967223229,                ,43214010,0001,0967223229,0000010
0964323132,      ,230531,7981524,230515,66708637343,     ,1,    1,    0,     3,     360,     520,     0,       0, ,2,阿蘇郡南小国,2,熊本東（営）,0967420047,                ,43423001,0001,0967420047,0000010
0964323132,      ,230531,7981524,230515,66708637354,     ,1,    1,    0,     3,     360,     520,     0,       0, ,2,阿蘇郡小国町,2,熊本東（営）,0967463317,                ,43424006,0001,0967463317,0000010
0964323132,      ,230531,7981524,230515,66708637365,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡産山村,2,熊本東（営）,0967252214,                ,43425005,0001,0967252214,0000010
0964323132,      ,230531,7981524,230515,66708637376,     ,1,    1,    0,     3,     360,     520,     0,       0, ,2,阿蘇郡高森町,2,熊本東（営）,0967621111,                ,43428009,0001,0967621111,0000010
0964323132,      ,230531,7981524,230515,66708637380,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,阿蘇郡西原村,2,熊本東（営）,0962794424,                ,43432002,0001,0962794424,0000010
0964323132,      ,230531,7981524,230515,66708637391,     ,1,    1,    0,     4,     360,     520,     0,       0, ,2,阿蘇郡南阿蘇,2,熊本東（営）,0967671602,                ,43433003,0001,0967671602,0000010
0964323132,      ,230531,7981524,230515,66708637402,     ,1,    1,    0,     8,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820888,                ,43441003,0001,0962820888,0000010
0964323132,      ,230531,7981524,230515,66708637413,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,上益城郡嘉島,2,熊本支店　　,0962370058,                ,43442003,0001,0962370058,0000010
0964323132,      ,230531,7981524,230515,66708637424,     ,1,    1,    0,    18,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962863111,                ,43443020,0001,0962863111,0000010
0964323132,      ,230531,7981524,230515,66708637435,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,上益城郡甲佐,2,熊本支店　　,0962340102,                ,43444016,0001,0962340102,0000010
0964323132,      ,230531,7981524,230515,66708637446,     ,1,    1,    0,     5,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967720443,                ,43447041,0001,0967720443,0000010
0964323132,      ,230531,7981524,230515,66708637450,     ,1,    3,    0,    60,     960,       0,     0,       0, ,2,八代市松江城,2,八代営業所　,0965336846,                ,43202127,0041,0965336846,0000020
0964323132,      ,230531,7981524,230515,66708637461,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,八代郡氷川町,2,八代営業所　,0965623313,                ,43468016,0041,0965623313,0000010
0964323132,      ,230531,7981524,230515,66708637472,     ,1,    1,    0,     9,     360,       0,     0,       0, ,2,水俣市陣内１,2,出水営業所　,0966611637,                ,43205062,0107,0966611637,0000010
0964323132,      ,230531,7981524,230515,66708637483,     ,1,    1,    0,     6,     360,       0,     0,       0, ,2,葦北郡芦北町,2,出水営業所　,0966871171,                ,43482044,0107,0966871171,0000010
0964323132,      ,230531,7981524,230515,66708637494,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,葦北郡津奈木,2,出水営業所　,0966785400,                ,43484001,0107,0966785400,0000010
0964323132,      ,230531,7981524,230515,66708637505,     ,1,    1,    0,    13,     360,       0,     0,       0, ,2,人吉市麓町１,2,えびの営業所,0966222111,                ,43203070,0130,0966222111,0000010
0964323132,      ,230531,7981524,230515,66708637516,     ,1,    1,    0,     5,     360,       0,     0,       0, ,2,球磨郡錦町一,2,えびの営業所,0966384450,                ,43501002,0130,0966384450,0000010
0964323132,      ,230531,7981524,230515,66708637520,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,球磨郡多良木,2,えびの営業所,0966421266,                ,43505004,0130,0966421266,0000010
0964323132,      ,230531,7981524,230515,66708637531,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡湯前町,2,えびの営業所,0966434111,                ,43506001,0130,0966434111,0000010
0964323132,      ,230531,7981524,230515,66708637542,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,球磨郡水上村,2,えびの営業所,0966440333,                ,43507001,0130,0966440333,0000010
0964323132,      ,230531,7981524,230515,66708637553,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡相良村,2,えびの営業所,0966350211,                ,43510002,0130,0966350211,0000010
0964323132,      ,230531,7981524,230515,66708637564,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,球磨郡五木村,2,えびの営業所,0966372266,                ,43511020,0130,0966372266,0000010
