得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,241130,8008838,241107,49272721621,     ,1,    1,    0,   140,    2590,       0,     0,       0, ,2,福岡市博多区,2,福岡支店　　,0924721828,                ,40132999,0113,          ,0000080
0964323132,      ,241130,8008838,241113,66401153486,     ,1,    2,    0,   141,    2820,       0,   200,       0, ,2,福岡県福岡市,2,福岡箱崎営業,0926417145,                ,40131036,0113,0926417145,0000090
0964323132,      ,241130,8008838,241113,66401153490,     ,1,    1,    0,    45,    1560,       0,    50,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000040
0964323132,      ,241130,8008838,241113,66401153501,     ,1,    1,    0,    27,     390,       0,    50,       0, ,2,福岡県福岡市,2,福岡箱崎営業,0926417145,                ,40131036,0113,0926417145,0000020
0964323132,      ,241130,8008838,241114,66401153512,     ,1,    1,    0,   395,    4750,       0,   250,       0, ,2,熊本県荒尾市,2,大牟田　　　,0968687717,                ,43204020,0049,0968687717,0000130
0964323132,      ,241130,8008838,241115,66401153523,     ,1,    1,    0,    10,     390,       0,    50,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000010
0964323132,      ,241130,8008838,241120,49272721960,     ,1,    1,    0,   100,    1840,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0963405839,                ,43404999,0001,          ,0000040
0964323132,      ,241130,8008838,241120,66401153630,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,熊本県菊池郡,2,熊本東（営）,0963405839,                ,43404005,0001,0963405839,0000010
0964323132,      ,241130,8008838,241121,66401153534,     ,1,    1,    0,    10,     380,       0,     0,       0, ,2,荒尾市川登１,2,大牟田　　　,0968659811,                ,43204011,0049,0968659811,0000010
0964323132,      ,241130,8008838,241121,66401153545,     ,1,    1,    0,    16,     380,       0,     0,       0, ,2,玉名市立願寺,2,大牟田　　　,0968727800,                ,43206049,0049,0968727800,0000010
0964323132,      ,241130,8008838,241121,66401153556,     ,1,    1,    0,    16,     380,       0,     0,       0, ,2,山鹿市字久原,2,熊本東（営）,0968369937,                ,43208999,0001,0968369937,0000010
0964323132,      ,241130,8008838,241121,66401153560,     ,1,    1,    0,    13,     380,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0962335000,                ,43404003,0001,0962335000,0000010
0964323132,      ,241130,8008838,241121,66401153571,     ,1,    1,    0,    12,     380,       0,     0,       0, ,2,熊本市東区長,2,熊本東（営）,0963881151,                ,43102050,0001,0963881151,0000010
0964323132,      ,241130,8008838,241121,66401153582,     ,1,    1,    0,    10,     380,       0,     0,       0, ,2,熊本市南区島,2,熊本支店　　,0963203350,                ,43104019,0001,0963203350,0000010
0964323132,      ,241130,8008838,241121,66401153593,     ,1,    1,    0,    12,     380,       0,     0,       0, ,2,天草市本渡町,2,熊本支店　　,0969669145,                ,43215082,0106,0969669145,0000020
0964323132,      ,241130,8008838,241121,66401153604,     ,1,    1,    0,     8,     380,       0,     0,       0, ,2,八代市本町４,2,八代営業所　,0965333616,                ,43202126,0041,0965333616,0000010
0964323132,      ,241130,8008838,241121,66401153615,     ,1,    1,    0,    12,     380,       0,     0,       0, ,2,水俣市栄町２,2,出水営業所　,0966620579,                ,43205020,0107,0966620579,0000020
0964323132,      ,241130,8008838,241121,66401153626,     ,1,    1,    0,     4,     380,       0,     0,       0, ,2,水俣市汐見町,2,出水営業所　,0966639177,                ,43205024,0107,0966639177,0000010
0964323132,      ,241130,8008838,241121,66401153641,     ,1,    1,    0,     4,     390,       0,    50,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000010
0964323132,      ,241130,8008838,241122,49272721956,     ,1,    1,    0,   192,    3250,       0,     0,       0, ,2,小郡市　　　,2,甘木営業所　,0942759502,                ,40216024,0105,          ,0000110
0964323132,      ,241130,8008838,241122,66401153652,     ,1,    1,    0,    55,    1560,       0,    50,       0, ,2,福岡県古賀市,2,福岡箱崎営業,0929435500,                ,40223004,0113,0929435500,0000040
0964323132,      ,241130,8008838,241122,66401153663,     ,1,    1,    0,   230,    6400,       0,   150,       0, ,2,岡山県岡山市,2,岡山東支店　,0862753111,                ,33102006,0541,0862753111,0000370
0964323132,      ,241130,8008838,241125,66401153674,     ,1,    1,    0,    73,    2640,       0,   100,       0, ,2,鳥取県米子市,2,米子支店　　,0859232800,                ,31202011,0532,0859232800,0000120
0964323132,      ,241130,8008838,241126,66401153814,     ,1,    1,    0,    88,    2070,       0,   100,       0, ,2,福岡県古賀市,2,福岡箱崎営業,0929435500,                ,40223004,0113,0929435500,0000060
0964323132,      ,241130,8008838,241127,66401153825,     ,1,    1,    0,    12,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963874416,                ,43101015,0001,0963874416,0000010
0964323132,      ,241130,8008838,241127,66401153836,     ,1,    1,    0,    20,     380,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964335010,                ,43213054,0001,0964335010,0000010
0964323132,      ,241130,8008838,241127,66401153840,     ,1,    1,    0,    20,     380,       0,     0,       0, ,2,八代郡氷川町,2,八代営業所　,0965525717,                ,43468009,0041,0965525717,0000010
0964323132,      ,241130,8008838,241127,66401153851,     ,1,    1,    0,     2,     380,       0,     0,       0, ,2,宇土市高柳町,2,熊本支店　　,0964310050,                ,43211036,0001,0964310050,0000010
0964323132,      ,241130,8008838,241127,66401153862,     ,1,    1,    0,     5,     630,       0,     0,       0, ,2,京都府京都市,2,京都支店　　,0757237410,                ,26103425,0762,0757237410,0000030
0964323132,      ,241130,8008838,241127,66401153873,     ,1,    1,    0,     5,     380,       0,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0902967531,                ,43105087,0001,0902967531,0000010
0964323132,      ,241130,8008838,241127,66401153884,     ,1,    1,    0,     4,     380,       0,     0,       0, ,2,熊本市南区富,2,熊本支店　　,0962859790,                ,43104074,0001,0962859790,0000010
0964323132,      ,241130,8008838,241128,48553211324,     ,1,    2,    2,     0,     680,       0,     0,       0, ,2,人吉市　　　,2,えびの営業所,0966223415,                ,43203999,0130,          ,0000020
0964323132,      ,241130,8008838,241128,66401153685,     ,1,    1,    0,     5,     390,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,241130,8008838,241128,66401153696,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952732519,                ,41208013,0116,0952732519,0000010
0964323132,      ,241130,8008838,241128,66401153700,     ,1,    1,    0,     3,     390,       0,     0,       0, ,2,長崎県西彼杵,2,長崎支店　　,0958822705,                ,42308004,0195,0958822705,0000010
0964323132,      ,241130,8008838,241128,66401153711,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,241130,8008838,241128,66401153722,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,佐賀県鹿島市,2,佐賀支店　　,0954629250,                ,41207007,0116,0954629250,0000010
0964323132,      ,241130,8008838,241128,66401153733,     ,1,    1,    0,     6,     390,       0,     0,       0, ,2,福岡市東区香,2,福岡箱崎営業,0926612654,                ,40131999,0113,0926612654,0000010
0964323132,      ,241130,8008838,241128,66401153744,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952660494,                ,41208004,0116,0952660494,0000010
0964323132,      ,241130,8008838,241128,66401153755,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,福岡県遠賀郡,2,北九州南　　,0932825886,                ,40383031,0141,0932825886,0000010
0964323132,      ,241130,8008838,241128,66401153766,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,佐賀県武雄市,2,佐賀支店　　,0954232067,                ,41206008,0116,0954232067,0000010
0964323132,      ,241130,8008838,241128,66401153770,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,長崎県佐世保,2,佐世保支店　,0956395381,                ,42202055,0175,0956395381,0000010
0964323132,      ,241130,8008838,241128,66401153781,     ,1,    1,    0,     3,     390,       0,     0,       0, ,2,福岡県筑後市,2,久留米営業所,0942541669,                ,40211010,0065,0942541669,0000010
0964323132,      ,241130,8008838,241128,66401153792,     ,1,    1,    0,     2,     530,       0,     0,       0, ,2,岡山県倉敷市,2,倉敷支店　　,0864447397,                ,33202102,0524,0864447397,0000020
0964323132,      ,241130,8008838,241128,66401153803,     ,1,    1,    0,     2,     390,       0,     0,       0, ,2,福岡県福津市,2,北九州南　　,0940522081,                ,40224003,0141,0940522081,0000010
0964323132,      ,241130,8008838,241128,66401153895,     ,1,    1,    0,   120,    3530,       0,   100,       0, ,2,鳥取県米子市,2,米子支店　　,0859232800,                ,31202011,0532,0859232800,0000180
0964323132,      ,241130,8008838,241128,66401153906,     ,1,    1,    0,   230,    6400,       0,   150,       0, ,2,岡山県岡山市,2,岡山東支店　,0862753111,                ,33102006,0541,0862753111,0000370
0964323132,      ,241130,8008838,241128,66401153910,     ,1,    1,    0,   200,    3250,       0,   100,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000110
