得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,231130,7990720,231101,66350090306,     ,1,    1,    0,   255,    3500,       0,   150,       0, ,2,熊本県熊本市,2,熊本東（営）,0962276590,                ,43105010,0001,0962276590,0000100
0964323132,      ,231130,7990720,231109,66350090310,     ,1,    1,    0,   137,    2500,       0,     0,       0, ,2,福岡県福岡市,2,福岡支店　　,0924721828,                ,40132057,0113,0924721828,0000080
0964323132,      ,231130,7990720,231109,66350090321,     ,1,    1,    0,   280,    7100,       0,     0,       0, ,2,岡山市中区　,2,岡山東支店　,0862753111,                ,33102   ,0541,          ,0000440
0964323132,      ,231130,7990720,231110,66350090332,     ,1,    2,    0,   135,    2500,       0,   150,       0, ,2,福岡県福岡市,2,福岡箱崎営業,0926417145,                ,40131036,0113,0926417145,0000080
0964323132,      ,231130,7990720,231120,47945894054,     ,1,    2,    0,    14,     640,       0,     0,       0, ,2,人吉市　　　,2,えびの営業所,0966223415,                ,43203999,0130,          ,0000020
0964323132,      ,231130,7990720,231127,66350090343,     ,1,    1,    0,   410,    4900,       0,   400,       0, ,2,熊本県荒尾市,2,大牟田　　　,0968687717,                ,43204020,0049,0968687717,0000150
0964323132,      ,231130,7990720,231128,66350090483,     ,1,    1,    0,    75,    2500,       0,   150,       0, ,2,鳥取県米子市,2,米子支店　　,0859232800,                ,31202011,0532,0859232800,0000120
0964323132,      ,231130,7990720,231129,66350090494,     ,1,    1,    0,     3,     370,       0,    50,       0, ,2,福岡県古賀市,2,福岡箱崎営業,0929435500,                ,40223004,0113,0929435500,0000010
0964323132,      ,231130,7990720,231129,66350090505,     ,1,    1,    0,    74,    2500,       0,   120,       0, ,2,岡山県岡山市,2,岡山東支店　,0862753111,                ,33102006,0541,0862753111,0000120
0964323132,      ,231130,7990720,231130,66350090354,     ,1,    1,    0,     4,     370,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,231130,7990720,231130,66350090365,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952732519,                ,41208013,0116,0952732519,0000010
0964323132,      ,231130,7990720,231130,66350090376,     ,1,    1,    0,     3,     370,       0,     0,       0, ,2,長崎県西彼杵,2,長崎支店　　,0958822705,                ,42308004,0195,0958822705,0000010
0964323132,      ,231130,7990720,231130,66350090380,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,231130,7990720,231130,66350090391,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県鹿島市,2,佐賀支店　　,0954629250,                ,41207007,0116,0954629250,0000010
0964323132,      ,231130,7990720,231130,66350090402,     ,1,    1,    0,     6,     370,       0,     0,       0, ,2,福岡市東区香,2,福岡箱崎営業,0926612654,                ,40131999,0113,0926612654,0000010
0964323132,      ,231130,7990720,231130,66350090413,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952660494,                ,41208004,0116,0952660494,0000010
0964323132,      ,231130,7990720,231130,66350090424,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,福岡県遠賀郡,2,北九州南　　,0932825886,                ,40383031,0141,0932825886,0000010
0964323132,      ,231130,7990720,231130,66350090435,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県武雄市,2,佐賀支店　　,0954232067,                ,41206008,0116,0954232067,0000010
0964323132,      ,231130,7990720,231130,66350090446,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,長崎県佐世保,2,佐世保支店　,0956395381,                ,42202055,0175,0956395381,0000010
0964323132,      ,231130,7990720,231130,66350090450,     ,1,    1,    0,     3,     370,       0,     0,       0, ,2,福岡県筑後市,2,久留米営業所,0942541669,                ,40211010,0065,0942541669,0000010
0964323132,      ,231130,7990720,231130,66350090461,     ,1,    1,    0,     2,     500,       0,     0,       0, ,2,岡山県倉敷市,2,倉敷支店　　,0864447397,                ,33202102,0524,0864447397,0000020
0964323132,      ,231130,7990720,231130,66350090472,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,福岡県福津市,2,北九州南　　,0940522081,                ,40224003,0141,0940522081,0000010
