得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,230331,7978422,230301,66534221795,     ,1,    4,    0,    42,    1280,     780,     0,       0, ,2,阿蘇市一の宮,2,熊本東（営）,0967223229,                ,43214010,0001,0967223229,0000020
0964323132,      ,230331,7978422,230301,66534221806,     ,1,    2,    0,    17,     640,     590,     0,       0, ,2,阿蘇郡南小国,2,熊本東（営）,0967421171,                ,43423001,0001,0967421171,0000010
0964323132,      ,230331,7978422,230301,66534221810,     ,1,    2,    0,    25,     640,     650,     0,       0, ,2,阿蘇郡小国町,2,熊本東（営）,0967463317,                ,43424006,0001,0967463317,0000010
0964323132,      ,230331,7978422,230301,66534221821,     ,1,    2,    0,    17,     640,     590,     0,       0, ,2,阿蘇郡産山村,2,熊本東（営）,0967252211,                ,43425005,0001,0967252211,0000010
0964323132,      ,230331,7978422,230301,66534221832,     ,1,    4,    0,    42,    1280,     780,     0,       0, ,2,阿蘇郡高森町,2,熊本東（営）,0967620227,                ,43428009,0001,0967620227,0000020
0964323132,      ,230331,7978422,230301,66534221843,     ,1,    4,    0,    42,    1280,     780,     0,       0, ,2,阿蘇郡南阿蘇,2,熊本東（営）,0967671602,                ,43433003,0001,0967671602,0000020
0964323132,      ,230331,7978422,230301,66534221854,     ,1,    2,    0,    25,     640,       0,     0,       0, ,2,阿蘇郡西原村,2,熊本東（営）,0962794424,                ,43432002,0001,0962794424,0000010
0964323132,      ,230331,7978422,230301,66534221865,     ,1,    1,    0,     2,     900,       0,     0,       0, ,2,東京都中央区,2,東京深川支店,0335725021,                ,13102005,1285,0335725021,0000030
0964323132,      ,230331,7978422,230301,66534221876,     ,1,    1,    0,     2,     600,       0,     0,       0, ,2,大阪府北区梅,2,大阪支店　　,0663443883,                ,27127003,0721,0663443883,0000020
0964323132,      ,230331,7978422,230301,66534221880,     ,1,    1,    0,     2,     370,     280,     0,       0, ,2,福岡市中央区,2,福岡支店　　,0927371313,                ,40133027,0113,0927371313,0000010
0964323132,      ,230331,7978422,230301,66534221891,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市一の宮,2,熊本東（営）,0967221110,                ,43214010,0001,0967221110,0000010
0964323132,      ,230331,7978422,230301,66534221902,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市一の宮,2,熊本東（営）,0967225544,                ,43214010,0001,0967225544,0000010
0964323132,      ,230331,7978422,230301,66534221913,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市一の宮,2,熊本東（営）,0957223805,                ,43214010,0001,0957223805,0000010
0964323132,      ,230331,7978422,230301,66534221924,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市黒川１,2,熊本東（営）,0967340254,                ,43214020,0001,0967340254,0000010
0964323132,      ,230331,7978422,230301,66534221935,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市一の宮,2,熊本東（営）,0967224801,                ,43214010,0001,0967224801,0000010
0964323132,      ,230331,7978422,230301,66534221946,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇市小里６,2,熊本東（営）,0967323500,                ,43214014,0001,0967323500,0000010
0964323132,      ,230331,7978422,230301,66534221950,     ,1,    1,    0,     8,     360,     520,     0,       0, ,2,阿蘇市赤水１,2,熊本東（営）,0967342111,                ,43214001,0001,0967342111,0000010
0964323132,      ,230331,7978422,230301,66534221961,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,熊本県阿蘇郡,2,熊本東（営）,0967464111,                ,43424006,0001,0967464111,0000010
0964323132,      ,230331,7978422,230301,66534221972,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,熊本県阿蘇市,2,熊本東（営）,0967242331,                ,43214027,0001,0967242331,0000010
0964323132,      ,230331,7978422,230301,66534221983,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,熊本県阿蘇市,2,熊本東（営）,0967355088,                ,43214020,0001,0967355088,0000010
0964323132,      ,230331,7978422,230301,66534221994,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,熊本県阿蘇郡,2,熊本東（営）,0967673010,                ,43433009,0001,0967673010,0000010
0964323132,      ,230331,7978422,230301,66551403004,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,阿蘇郡高森町,2,熊本東（営）,0967620911,                ,43428009,0001,0967620911,0000010
0964323132,      ,230331,7978422,230301,66551403015,     ,1,    1,    0,     2,     360,     150,     0,       0, ,2,熊本県熊本市,2,熊本支店　　,0963523743,                ,43103008,0001,0963523743,0000010
0964323132,      ,230331,7978422,230301,66551403026,     ,1,    1,    0,     2,     360,     520,     0,       0, ,2,熊本県阿蘇郡,2,熊本東（営）,0967620058,                ,43428009,0001,0967620058,0000010
0964323132,      ,230331,7978422,230301,66551403030,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963822660,                ,43101057,0001,0963822660,0000010
0964323132,      ,230331,7978422,230301,66551403041,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963225060,                ,43101074,0001,0963225060,0000010
0964323132,      ,230331,7978422,230301,66551403052,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0962348946,                ,43101027,0001,0962348946,0000010
0964323132,      ,230331,7978422,230302,66551403063,     ,1,    1,    0,    17,     370,       0,     0,       0, ,2,福岡市博多区,2,福岡支店　　,0925814639,                ,40132052,0113,          ,0000000
0964323132,      ,230331,7978422,230302,66551403074,     ,1,    1,    0,   106,    2200,       0,     0,       0, ,2,福岡県福岡市,2,福岡支店　　,0927817550,                ,40133027,0113,0927817550,0000060
0964323132,      ,230331,7978422,230302,66551403085,     ,1,    3,    0,  1078,   13500,       0,     0,       0, ,2,福岡県福岡市,2,福岡南営業所,0925874341,                ,40134045,0113,0925874341,0000510
0964323132,      ,230331,7978422,230303,66551403096,     ,1,    1,    0,   788,   10200,       0,     0,       0, ,2,福岡県福岡市,2,福岡南営業所,0925874341,                ,40134045,0113,0925874341,0000370
0964323132,      ,230331,7978422,230306,66551403100,     ,1,    1,    0,     5,     370,       0,    50,       0, ,2,福岡県福岡市,2,福岡南営業所,0925417055,                ,40134018,0113,0925417055,0000010
0964323132,      ,230331,7978422,230310,66551403111,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964323042,                ,43213045,0001,0964323042,0000010
0964323132,      ,230331,7978422,230310,66551403122,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964226500,                ,43211026,0001,0964226500,0000010
0964323132,      ,230331,7978422,230310,66551403133,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964321907,                ,43213043,0001,0964321907,0000010
0964323132,      ,230331,7978422,230310,66551403144,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本県下益城,2,熊本支店　　,0964462115,                ,43348040,0001,0964462115,0000010
0964323132,      ,230331,7978422,230310,66551403155,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964452161,                ,43213033,0001,0964452161,0000010
0964323132,      ,230331,7978422,230310,66551403166,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964221101,                ,43211036,0001,0964221101,0000010
0964323132,      ,230331,7978422,230310,66551403170,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964220145,                ,43211018,0001,0964220145,0000010
0964323132,      ,230331,7978422,230310,66551403181,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964220315,                ,43211043,0001,0964220315,0000010
0964323132,      ,230331,7978422,230310,66551403192,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964220613,                ,43211042,0001,0964220613,0000010
0964323132,      ,230331,7978422,230310,66551403203,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964243213,                ,43211004,0001,0964243213,0000010
0964323132,      ,230331,7978422,230310,66551403214,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964270006,                ,43211024,0001,0964270006,0000010
0964323132,      ,230331,7978422,230310,66551403225,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇土市,2,熊本支店　　,0964233013,                ,43211999,0001,0964233013,0000010
0964323132,      ,230331,7978422,230310,66551403236,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964522070,                ,43213069,0001,0964522070,0000010
0964323132,      ,230331,7978422,230310,66551403240,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964540034,                ,43213062,0001,0964540034,0000010
0964323132,      ,230331,7978422,230310,66551403251,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964320212,                ,43213028,0001,0964320212,0000010
0964323132,      ,230331,7978422,230310,66551403262,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964320068,                ,43213055,0001,0964320068,0000010
0964323132,      ,230331,7978422,230310,66551403273,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964320268,                ,43213054,0001,0964320268,0000010
0964323132,      ,230331,7978422,230310,66551403284,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964320271,                ,43213057,0001,0964320271,0000010
0964323132,      ,230331,7978422,230310,66551403295,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964320329,                ,43213050,0001,0964320329,0000010
0964323132,      ,230331,7978422,230310,66551403306,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964430039,                ,43213019,0001,0964430039,0000010
0964323132,      ,230331,7978422,230310,66551403310,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964430109,                ,43213010,0001,0964430109,0000010
0964323132,      ,230331,7978422,230310,66551403321,     ,1,    1,    0,     3,     360,       0,     0,       0, ,2,熊本県宇城市,2,熊本支店　　,0964430041,                ,43213015,0001,0964430041,0000010
